EDAD;SEXO;LOCALIDAD;MUNICIPIO_NACIMIENTO;MODALIDAD ;CENTRO.FORMACIÓN;TIPO.COLEGIO.EST;GRADO.TERMINADO;ESTRATO;PUNTAJE_SISBEN;TIPO.FORMACIÓN;ESTUDIA.TRABAJA;ESTADO.FORMACIÓN;SENASOFT
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;COMPLEMENTARIA;1;EN FORMACIÓN;
18;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TÉCNICO;2;EN FORMACIÓN;-1
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;1;EN FORMACIÓN;-1
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;2;EN FORMACIÓN;270
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;2;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;2;EN FORMACIÓN;-1
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;1;EN FORMACIÓN;270
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;3;TECNÓLOGO;1;EN FORMACIÓN;270
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;TECNÓLOGO;1;EN FORMACIÓN;270
18;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;3;TÉCNICO;1;EN FORMACIÓN;-1
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;2;EN FORMACIÓN;-1
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
20;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TECNÓLOGO;2;EN FORMACIÓN;270
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;1;EN FORMACIÓN;-1
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;1;EN FORMACIÓN;270
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TÉCNICO;2;EN FORMACIÓN;-1
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TÉCNICO;2;EN FORMACIÓN;-1
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;2;EN FORMACIÓN;
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;TÉCNICO;2;EN FORMACIÓN;-1
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;2;EN FORMACIÓN;
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;TÉCNICO;1;EN FORMACIÓN;-1
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;3;COMPLEMENTARIA;1;EN FORMACIÓN;
20;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;TÉCNICO;2;EN FORMACIÓN;-1
28;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;3;TÉCNICO;1;EN FORMACIÓN;-1
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;2;EN FORMACIÓN;-1
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;EN FORMACIÓN;
18;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;1;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;2;EN FORMACIÓN;
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;2;EN FORMACIÓN;-1
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;TÉCNICO;1;EN FORMACIÓN;-1
18;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;;;;EN FORMACIÓN;
20;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;4;TÉCNICO;1;EN FORMACIÓN;-1
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;TECNÓLOGO;1;EN FORMACIÓN;270
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;1;EN FORMACIÓN;-1
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TECNÓLOGO;2;EN FORMACIÓN;270
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;TÉCNICO;2;EN FORMACIÓN;-1
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;2;EN FORMACIÓN;270
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;1;EN FORMACIÓN;80
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;COMPLEMENTARIA;1;EN FORMACIÓN;
28;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;TÉCNICO;2;EN FORMACIÓN;80
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;TÉCNICO;1;EN FORMACIÓN;80
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;M;8;CHIA;VIRTUAL;CDM;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;2;EN FORMACIÓN;80
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;TECNÓLOGO;2;EN FORMACIÓN;270
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;2;EN FORMACIÓN;270
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;M;3;CHIA;VIRTUAL;CDM;PRIVADO;ONCE;5;4;TÉCNICO;2;EN FORMACIÓN;80
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TÉCNICO;2;EN FORMACIÓN;80
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;TÉCNICO;2;EN FORMACIÓN;80
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;TÉCNICO;1;EN FORMACIÓN;80
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;EN FORMACIÓN;
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TECNÓLOGO;2;EN FORMACIÓN;270
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;2;EN FORMACIÓN;270
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TÉCNICO;2;EN FORMACIÓN;80
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;M;8;CHIA;VIRTUAL;CDM;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;EN FORMACIÓN;
18;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TÉCNICO;1;EN FORMACIÓN;80
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;TECNÓLOGO;2;EN FORMACIÓN;270
18;M;3;COTA;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;1;EN FORMACIÓN;270
20;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;EN FORMACIÓN;
18;F;8;BARICHARA;VIRTUAL;CDM;PRIVADO;ONCE;6;5;COMPLEMENTARIA;1;EN FORMACIÓN;
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;TÉCNICO;1;EN FORMACIÓN;80
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;TÉCNICO;1;EN FORMACIÓN;80
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TÉCNICO;2;EN FORMACIÓN;80
18;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;TÉCNICO;1;EN FORMACIÓN;80
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TÉCNICO;2;EN FORMACIÓN;80
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;TECNÓLOGO;1;EN FORMACIÓN;270
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;6;5;TÉCNICO;1;EN FORMACIÓN;120
18;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;COMPLEMENTARIA;1;EN FORMACIÓN;
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TECNÓLOGO;2;EN FORMACIÓN;270
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;5;5;TÉCNICO;2;EN FORMACIÓN;120
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;1;TECNÓLOGO;1;EN FORMACIÓN;270
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;2;TECNÓLOGO;2;EN FORMACIÓN;270
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;1;1;TECNÓLOGO;1;EN FORMACIÓN;270
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;2;TECNÓLOGO;1;EN FORMACIÓN;270
28;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;2;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;2;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TECNÓLOGO;1;EN FORMACIÓN;270
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;2;EN FORMACIÓN;120
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;COMPLEMENTARIA;2;EN FORMACIÓN;
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;TÉCNICO;1;EN FORMACIÓN;120
20;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
28;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;2;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;COMPLEMENTARIA;2;EN FORMACIÓN;
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;TECNÓLOGO;1;EN FORMACIÓN;270
28;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;1;EN FORMACIÓN;120
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;4;TÉCNICO;1;EN FORMACIÓN;120
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;2;EN FORMACIÓN;120
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;TECNÓLOGO;2;EN FORMACIÓN;270
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;COMPLEMENTARIA;1;EN FORMACIÓN;
28;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;3;COMPLEMENTARIA;1;EN FORMACIÓN;
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;3;5;TÉCNICO;2;EN FORMACIÓN;120
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;4;TÉCNICO;2;EN FORMACIÓN;120
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;TECNÓLOGO;1;EN FORMACIÓN;270
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;ONCE;2;5;COMPLEMENTARIA;2;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;3;5;COMPLEMENTARIA;2;EN FORMACIÓN;
28;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;2;5;COMPLEMENTARIA;1;EN FORMACIÓN;
28;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;2;5;COMPLEMENTARIA;2;EN FORMACIÓN;
22;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;3;5;TECNÓLOGO;1;EN FORMACIÓN;
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;3;5;TÉCNICO;1;EN FORMACIÓN;120
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;2;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;NOVENO;4;5;TÉCNICO;2;EN FORMACIÓN;120
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
22;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;2;5;TECNÓLOGO;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;2;5;TECNÓLOGO;2;EN FORMACIÓN;
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;2;3;TÉCNICO;2;EN FORMACIÓN;120
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
22;M;8;CHIA;VIRTUAL;CDM;PRIVADO;SEXTO;3;5;TECNÓLOGO;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;5;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;3;5;COMPLEMENTARIA;2;EN FORMACIÓN;
22;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;3;5;TECNÓLOGO;2;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;4;5;TÉCNICO;1;EN FORMACIÓN;120
22;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;2;5;TECNÓLOGO;1;EN FORMACIÓN;
18;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;5;5;TECNÓLOGO;2;EN FORMACIÓN;
18;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;5;5;TECNÓLOGO;2;EN FORMACIÓN;
18;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
18;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;SEXTO;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;3;5;TÉCNICO;2;EN FORMACIÓN;120
16;M;3;CAJICA;VIRTUAL;CDM;PRIVADO;NOVENO;5;5;TÉCNICO;1;EN FORMACIÓN;120
18;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;6;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;6;5;TÉCNICO;1;EN FORMACIÓN;120
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;4;5;COMPLEMENTARIA;1;EN FORMACIÓN;
18;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;5;5;TÉCNICO;1;EN FORMACIÓN;120
18;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;6;5;TÉCNICO;1;EN FORMACIÓN;120
18;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;6;5;TECNÓLOGO;2;EN FORMACIÓN;
18;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;6;5;COMPLEMENTARIA;1;EN FORMACIÓN;
20;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;6;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;6;5;COMPLEMENTARIA;1;EN FORMACIÓN;
18;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;6;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;3;5;COMPLEMENTARIA;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;5;5;COMPLEMENTARIA;1;EN FORMACIÓN;
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;3;5;TÉCNICO;2;EN FORMACIÓN;120
16;F;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;4;5;TÉCNICO;2;EN FORMACIÓN;120
20;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;4;5;TECNÓLOGO;1;EN FORMACIÓN;
23;F;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;2;5;TECNÓLOGO;2;EN FORMACIÓN;
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;2;5;TÉCNICO;2;EN FORMACIÓN;120
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;2;2;COMPLEMENTARIA;2;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;3;2;COMPLEMENTARIA;1;EN FORMACIÓN;
20;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;5;2;TECNÓLOGO;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;2;2;COMPLEMENTARIA;1;EN FORMACIÓN;
16;M;3;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;2;2;TÉCNICO;2;EN FORMACIÓN;120
22;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;1;1;TECNÓLOGO;2;EN FORMACIÓN;
28;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;2;2;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;2;2;COMPLEMENTARIA;1;EN FORMACIÓN;
23;M;8;BOGOTÁ;VIRTUAL;CDM;PRIVADO;QUINTO;2;2;COMPLEMENTARIA;1;EN FORMACIÓN;
